32,30,2,2,2,2,
34,30,2,2,2,2,
36,28,0,2,2,2,
38,28,0,1,1,1,SA
39,28,0,1,1,1,sea
38,29,0,1,1,1,SA
39,29,0,1,1,1,SA
38,28,1,1,1,1,SA
39,28,1,1,1,1,SA
38,29,1,1,1,1,SA
39,29,1,1,1,1,SA
36,30,0,2,2,2,
38,30,0,2,2,2,
36,28,2,2,2,2,
38,28,2,2,2,2,
36,30,2,2,2,2,
38,30,2,2,2,2,
40,28,0,4,4,4,
44,28,0,4,4,4,
48,28,0,4,4,4,
52,28,0,4,4,4,
56,28,0,1,1,1,sea
57,28,0,1,1,1,sea
56,29,0,1,1,1,sea
57,29,0,1,1,1,sea
56,28,1,1,1,1,QLD
57,28,1,1,1,1,sea
56,29,1,1,1,1,QLD
57,29,1,1,1,1,sea
58,28,0,2,2,2,
56,30,0,1,1,1,sea
57,30,0,1,1,1,sea
56,31,0,1,1,1,sea
57,31,0,1,1,1,sea
56,30,1,1,1,1,QLD
57,30,1,1,1,1,sea
56,31,1,1,1,1,QLD
57,31,1,1,1,1,sea
58,30,0,2,2,2,
56,28,2,2,2,2,
58,28,2,1,1,1,sea
59,28,2,1,1,1,sea
58,29,2,1,1,1,sea
59,29,2,1,1,1,sea
58,28,3,1,1,1,QLD
59,28,3,1,1,1,sea
58,29,3,1,1,1,QLD
59,29,3,1,1,1,sea
56,30,2,2,2,2,
58,30,2,1,1,1,sea
59,30,2,1,1,1,sea
58,31,2,1,1,1,sea
59,31,2,1,1,1,sea
58,30,3,1,1,1,QLD
59,30,3,1,1,1,sea
58,31,3,1,1,1,QLD
59,31,3,1,1,1,sea
60,28,0,4,4,4,
0,32,0,4,4,4,
4,32,0,2,2,2,
6,32,0,1,1,1,sea
7,32,0,1,1,1,sea
6,33,0,1,1,1,sea
7,33,0,1,1,1,sea
6,32,1,1,1,1,sea
7,32,1,1,1,1,sea
6,33,1,1,1,1,sea
7,33,1,1,1,1,WA
4,34,0,2,2,2,
6,34,0,1,1,1,sea
7,34,0,1,1,1,sea
6,35,0,1,1,1,sea
7,35,0,1,1,1,sea
6,34,1,1,1,1,sea
7,34,1,1,1,1,WA
6,35,1,1,1,1,sea
7,35,1,1,1,1,sea
4,32,2,1,1,1,sea
5,32,2,1,1,1,sea
4,33,2,1,1,1,sea
5,33,2,1,1,1,sea
4,32,3,1,1,1,sea
5,32,3,1,1,1,sea
4,33,3,1,1,1,sea
5,33,3,1,1,1,WA
6,32,2,1,1,1,sea
7,32,2,1,1,1,WA
6,33,2,1,1,1,WA
7,33,2,1,1,1,WA
6,32,3,1,1,1,WA
7,32,3,1,1,1,WA
6,33,3,1,1,1,WA
7,33,3,1,1,1,WA
4,34,2,1,1,1,sea
5,34,2,1,1,1,sea
4,35,2,1,1,1,sea
5,35,2,1,1,1,sea
4,34,3,1,1,1,sea
5,34,3,1,1,1,WA
4,35,3,1,1,1,sea
5,35,3,1,1,1,WA
6,34,2,1,1,1,WA
7,34,2,1,1,1,WA
6,35,2,1,1,1,sea
7,35,2,1,1,1,WA
6,34,3,1,1,1,WA
7,34,3,1,1,1,WA
6,35,3,1,1,1,WA
7,35,3,1,1,1,WA
8,32,0,1,1,1,sea
9,32,0,1,1,1,WA
8,33,0,1,1,1,WA
9,33,0,1,1,1,WA
8,32,1,1,1,1,WA
9,32,1,1,1,1,WA
8,33,1,1,1,1,WA
9,33,1,1,1,1,WA
10,32,0,2,2,2,
8,34,0,1,1,1,sea
9,34,0,1,1,1,WA
8,35,0,1,1,1,sea
9,35,0,1,1,1,sea
8,34,1,1,1,1,WA
9,34,1,1,1,1,WA
8,35,1,1,1,1,sea
9,35,1,1,1,1,WA
10,34,0,1,1,1,WA
11,34,0,1,1,1,WA
10,35,0,1,1,1,sea
11,35,0,1,1,1,WA
10,34,1,1,1,1,WA
11,34,1,1,1,1,WA
10,35,1,1,1,1,WA
11,35,1,1,1,1,WA
8,32,2,2,2,2,
10,32,2,2,2,2,
8,34,2,2,2,2,
10,34,2,2,2,2,
12,32,0,4,4,4,
16,32,0,4,4,4,
20,32,0,4,4,4,
24,32,0,1,1,1,WA
25,32,0,1,1,1,SA
24,33,0,1,1,1,WA
25,33,0,1,1,1,NT
24,32,1,1,1,1,WA
25,32,1,1,1,1,SA
24,33,1,1,1,1,WA
25,33,1,1,1,1,NT
26,32,0,1,1,1,SA
27,32,0,1,1,1,SA
26,33,0,1,1,1,NT
27,33,0,1,1,1,NT
26,32,1,1,1,1,SA
27,32,1,1,1,1,SA
26,33,1,1,1,1,NT
27,33,1,1,1,1,NT
24,34,0,1,1,1,WA
25,34,0,1,1,1,NT
24,35,0,1,1,1,WA
25,35,0,1,1,1,NT
24,34,1,1,1,1,WA
25,34,1,1,1,1,NT
24,35,1,1,1,1,WA
25,35,1,1,1,1,NT
26,34,0,2,2,2,
24,32,2,1,1,1,WA
25,32,2,1,1,1,SA
24,33,2,1,1,1,WA
25,33,2,1,1,1,NT
24,32,3,1,1,1,WA
25,32,3,1,1,1,SA
24,33,3,1,1,1,WA
25,33,3,1,1,1,NT
26,32,2,1,1,1,SA
27,32,2,1,1,1,SA
26,33,2,1,1,1,NT
27,33,2,1,1,1,NT
26,32,3,1,1,1,SA
27,32,3,1,1,1,SA
26,33,3,1,1,1,NT
27,33,3,1,1,1,NT
24,34,2,1,1,1,WA
25,34,2,1,1,1,NT
24,35,2,1,1,1,WA
25,35,2,1,1,1,NT
24,34,3,1,1,1,WA
25,34,3,1,1,1,NT
24,35,3,1,1,1,WA
25,35,3,1,1,1,NT
26,34,2,2,2,2,
28,32,0,1,1,1,SA
29,32,0,1,1,1,SA
28,33,0,1,1,1,NT
29,33,0,1,1,1,NT
28,32,1,1,1,1,SA
29,32,1,1,1,1,SA
28,33,1,1,1,1,NT
29,33,1,1,1,1,NT
30,32,0,1,1,1,SA
31,32,0,1,1,1,SA
30,33,0,1,1,1,NT
31,33,0,1,1,1,NT
30,32,1,1,1,1,SA
31,32,1,1,1,1,SA
30,33,1,1,1,1,NT
31,33,1,1,1,1,NT
28,34,0,2,2,2,
30,34,0,2,2,2,
28,32,2,1,1,1,SA
29,32,2,1,1,1,SA
28,33,2,1,1,1,NT
29,33,2,1,1,1,NT
28,32,3,1,1,1,SA
29,32,3,1,1,1,SA
28,33,3,1,1,1,NT
29,33,3,1,1,1,NT
30,32,2,1,1,1,SA
31,32,2,1,1,1,SA
30,33,2,1,1,1,NT
31,33,2,1,1,1,NT
30,32,3,1,1,1,SA
31,32,3,1,1,1,SA
30,33,3,1,1,1,NT
31,33,3,1,1,1,NT
28,34,2,2,2,2,
30,34,2,2,2,2,
32,32,0,1,1,1,SA
33,32,0,1,1,1,SA
32,33,0,1,1,1,NT
33,33,0,1,1,1,NT
32,32,1,1,1,1,SA
33,32,1,1,1,1,SA
32,33,1,1,1,1,NT
33,33,1,1,1,1,NT
34,32,0,1,1,1,SA
35,32,0,1,1,1,SA
34,33,0,1,1,1,NT
35,33,0,1,1,1,NT
34,32,1,1,1,1,SA
35,32,1,1,1,1,SA
34,33,1,1,1,1,NT
35,33,1,1,1,1,NT
32,34,0,2,2,2,
34,34,0,2,2,2,
32,32,2,1,1,1,SA
33,32,2,1,1,1,SA
32,33,2,1,1,1,NT
33,33,2,1,1,1,NT
32,32,3,1,1,1,SA
33,32,3,1,1,1,SA
32,33,3,1,1,1,NT
33,33,3,1,1,1,NT
34,32,2,1,1,1,SA
35,32,2,1,1,1,SA
34,33,2,1,1,1,NT
35,33,2,1,1,1,NT
34,32,3,1,1,1,SA
35,32,3,1,1,1,SA
34,33,3,1,1,1,NT
35,33,3,1,1,1,NT
32,34,2,2,2,2,
34,34,2,2,2,2,
36,32,0,1,1,1,SA
37,32,0,1,1,1,SA
36,33,0,1,1,1,NT
37,33,0,1,1,1,NT
36,32,1,1,1,1,SA
37,32,1,1,1,1,SA
36,33,1,1,1,1,NT
37,33,1,1,1,1,NT
38,32,0,1,1,1,SA
39,32,0,1,1,1,SA
38,33,0,1,1,1,NT
39,33,0,1,1,1,NT
38,32,1,1,1,1,SA
39,32,1,1,1,1,SA
38,33,1,1,1,1,NT
39,33,1,1,1,1,NT
36,34,0,2,2,2,
38,34,0,2,2,2,
36,32,2,1,1,1,SA
37,32,2,1,1,1,SA
36,33,2,1,1,1,NT
37,33,2,1,1,1,NT
36,32,3,1,1,1,SA
37,32,3,1,1,1,SA
36,33,3,1,1,1,NT
37,33,3,1,1,1,NT
38,32,2,1,1,1,SA
39,32,2,1,1,1,SA
38,33,2,1,1,1,NT
39,33,2,1,1,1,NT
38,32,3,1,1,1,SA
39,32,3,1,1,1,SA
38,33,3,1,1,1,NT
39,33,3,1,1,1,NT
36,34,2,2,2,2,
38,34,2,2,2,2,
40,32,0,1,1,1,SA
41,32,0,1,1,1,SA
40,33,0,1,1,1,QLD
41,33,0,1,1,1,QLD
40,32,1,1,1,1,SA
41,32,1,1,1,1,SA
40,33,1,1,1,1,QLD
41,33,1,1,1,1,QLD
42,32,0,1,1,1,SA
43,32,0,1,1,1,SA
42,33,0,1,1,1,QLD
43,33,0,1,1,1,QLD
42,32,1,1,1,1,SA
43,32,1,1,1,1,SA
42,33,1,1,1,1,QLD
43,33,1,1,1,1,QLD
40,34,0,2,2,2,
42,34,0,2,2,2,
40,32,2,1,1,1,SA
41,32,2,1,1,1,SA
40,33,2,1,1,1,QLD
41,33,2,1,1,1,QLD
40,32,3,1,1,1,SA
41,32,3,1,1,1,SA
40,33,3,1,1,1,QLD
41,33,3,1,1,1,QLD
42,32,2,1,1,1,SA
43,32,2,1,1,1,SA
42,33,2,1,1,1,QLD
43,33,2,1,1,1,QLD
42,32,3,1,1,1,SA
43,32,3,1,1,1,SA
42,33,3,1,1,1,QLD
43,33,3,1,1,1,QLD
40,34,2,2,2,2,
42,34,2,2,2,2,
44,32,0,4,4,4,
48,32,0,4,4,4,
52,32,0,2,2,2,
54,32,0,1,1,1,QLD
55,32,0,1,1,1,QLD
54,33,0,1,1,1,QLD
55,33,0,1,1,1,sea
54,32,1,1,1,1,QLD
55,32,1,1,1,1,QLD
54,33,1,1,1,1,QLD
55,33,1,1,1,1,QLD
52,34,0,2,2,2,
54,34,0,1,1,1,QLD
55,34,0,1,1,1,sea
54,35,0,1,1,1,sea
55,35,0,1,1,1,sea
54,34,1,1,1,1,QLD
55,34,1,1,1,1,QLD
54,35,1,1,1,1,QLD
55,35,1,1,1,1,sea
52,32,2,2,2,2,
54,32,2,2,2,2,
52,34,2,2,2,2,
54,34,2,2,2,2,
56,32,0,1,1,1,sea
57,32,0,1,1,1,sea
56,33,0,1,1,1,sea
57,33,0,1,1,1,sea
56,32,1,1,1,1,QLD
57,32,1,1,1,1,sea
56,33,1,1,1,1,sea
57,33,1,1,1,1,sea
58,32,0,2,2,2,
56,34,0,2,2,2,
58,34,0,2,2,2,
56,32,2,1,1,1,QLD
57,32,2,1,1,1,QLD
56,33,2,1,1,1,QLD
57,33,2,1,1,1,sea
56,32,3,1,1,1,QLD
57,32,3,1,1,1,QLD
56,33,3,1,1,1,QLD
57,33,3,1,1,1,QLD
58,32,2,1,1,1,sea
59,32,2,1,1,1,sea
58,33,2,1,1,1,sea
59,33,2,1,1,1,sea
58,32,3,1,1,1,QLD
59,32,3,1,1,1,sea
58,33,3,1,1,1,sea
59,33,3,1,1,1,sea
56,34,2,1,1,1,QLD
57,34,2,1,1,1,sea
56,35,2,1,1,1,sea
57,35,2,1,1,1,sea
56,34,3,1,1,1,QLD
57,34,3,1,1,1,QLD
56,35,3,1,1,1,QLD
57,35,3,1,1,1,sea
58,34,2,2,2,2,
60,32,0,4,4,4,
0,36,0,4,4,4,
4,36,0,2,2,2,
6,36,0,2,2,2,
4,38,0,2,2,2,
6,38,0,2,2,2,
4,36,2,2,2,2,
6,36,2,1,1,1,sea
7,36,2,1,1,1,sea
6,37,2,1,1,1,sea
7,37,2,1,1,1,sea
6,36,3,1,1,1,sea
7,36,3,1,1,1,WA
6,37,3,1,1,1,sea
7,37,3,1,1,1,sea
4,38,2,2,2,2,
6,38,2,2,2,2,
8,36,0,2,2,2,
10,36,0,1,1,1,sea
11,36,0,1,1,1,sea
10,37,0,1,1,1,sea
11,37,0,1,1,1,sea
10,36,1,1,1,1,sea
11,36,1,1,1,1,WA
10,37,1,1,1,1,sea
11,37,1,1,1,1,sea
8,38,0,2,2,2,
10,38,0,2,2,2,
8,36,2,1,1,1,sea
9,36,2,1,1,1,WA
8,37,2,1,1,1,sea
9,37,2,1,1,1,sea
8,36,3,1,1,1,WA
9,36,3,1,1,1,WA
8,37,3,1,1,1,sea
9,37,3,1,1,1,WA
10,36,2,1,1,1,WA
11,36,2,1,1,1,WA
10,37,2,1,1,1,sea
11,37,2,1,1,1,WA
10,36,3,1,1,1,WA
11,36,3,1,1,1,WA
10,37,3,1,1,1,WA
11,37,3,1,1,1,WA
8,38,2,2,2,2,
10,38,2,1,1,1,sea
11,38,2,1,1,1,sea
10,39,2,1,1,1,sea
11,39,2,1,1,1,sea
10,38,3,1,1,1,sea
11,38,3,1,1,1,WA
10,39,3,1,1,1,sea
11,39,3,1,1,1,sea
12,36,0,1,1,1,WA
13,36,0,1,1,1,WA
12,37,0,1,1,1,sea
13,37,0,1,1,1,WA
12,36,1,1,1,1,WA
13,36,1,1,1,1,WA
12,37,1,1,1,1,WA
13,37,1,1,1,1,WA
14,36,0,2,2,2,
12,38,0,1,1,1,sea
13,38,0,1,1,1,sea
12,39,0,1,1,1,sea
13,39,0,1,1,1,sea
12,38,1,1,1,1,sea
13,38,1,1,1,1,WA
12,39,1,1,1,1,sea
13,39,1,1,1,1,sea
14,38,0,1,1,1,WA
15,38,0,1,1,1,WA
14,39,0,1,1,1,sea
15,39,0,1,1,1,WA
14,38,1,1,1,1,WA
15,38,1,1,1,1,WA
14,39,1,1,1,1,WA
15,39,1,1,1,1,WA
12,36,2,2,2,2,
14,36,2,2,2,2,
12,38,2,1,1,1,WA
13,38,2,1,1,1,WA
12,39,2,1,1,1,sea
13,39,2,1,1,1,WA
12,38,3,1,1,1,WA
13,38,3,1,1,1,WA
12,39,3,1,1,1,WA
13,39,3,1,1,1,WA
14,38,2,2,2,2,
16,36,0,4,4,4,
20,36,0,4,4,4,
24,36,0,1,1,1,WA
25,36,0,1,1,1,NT
24,37,0,1,1,1,WA
25,37,0,1,1,1,NT
24,36,1,1,1,1,WA
25,36,1,1,1,1,NT
24,37,1,1,1,1,WA
25,37,1,1,1,1,NT
26,36,0,2,2,2,
24,38,0,1,1,1,WA
25,38,0,1,1,1,NT
24,39,0,1,1,1,WA
25,39,0,1,1,1,NT
24,38,1,1,1,1,WA
25,38,1,1,1,1,NT
24,39,1,1,1,1,WA
25,39,1,1,1,1,NT
26,38,0,2,2,2,
24,36,2,1,1,1,WA
25,36,2,1,1,1,NT
24,37,2,1,1,1,WA
25,37,2,1,1,1,NT
24,36,3,1,1,1,WA
25,36,3,1,1,1,NT
24,37,3,1,1,1,WA
25,37,3,1,1,1,NT
26,36,2,2,2,2,
24,38,2,1,1,1,WA
25,38,2,1,1,1,NT
24,39,2,1,1,1,WA
25,39,2,1,1,1,NT
24,38,3,1,1,1,WA
25,38,3,1,1,1,NT
24,39,3,1,1,1,WA
25,39,3,1,1,1,NT
26,38,2,2,2,2,
28,36,0,4,4,4,
32,36,0,4,4,4,
36,36,0,4,4,4,
40,36,0,4,4,4,
44,36,0,4,4,4,
48,36,0,4,4,4,
52,36,0,1,1,1,QLD
53,36,0,1,1,1,sea
52,37,0,1,1,1,QLD
53,37,0,1,1,1,sea
52,36,1,1,1,1,QLD
53,36,1,1,1,1,QLD
52,37,1,1,1,1,QLD
53,37,1,1,1,1,QLD
54,36,0,2,2,2,
52,38,0,1,1,1,sea
53,38,0,1,1,1,sea
52,39,0,1,1,1,sea
53,39,0,1,1,1,sea
52,38,1,1,1,1,QLD
53,38,1,1,1,1,sea
52,39,1,1,1,1,QLD
53,39,1,1,1,1,sea
54,38,0,2,2,2,
52,36,2,2,2,2,
54,36,2,1,1,1,QLD
55,36,2,1,1,1,sea
54,37,2,1,1,1,QLD
55,37,2,1,1,1,sea
54,36,3,1,1,1,QLD
55,36,3,1,1,1,QLD
54,37,3,1,1,1,QLD
55,37,3,1,1,1,QLD
52,38,2,2,2,2,
54,38,2,1,1,1,sea
55,38,2,1,1,1,sea
54,39,2,1,1,1,sea
55,39,2,1,1,1,sea
54,38,3,1,1,1,QLD
55,38,3,1,1,1,sea
54,39,3,1,1,1,QLD
55,39,3,1,1,1,sea
56,36,0,4,4,4,
60,36,0,4,4,4,
0,40,0,4,4,4,
4,40,0,4,4,4,
8,40,0,4,4,4,
12,40,0,2,2,2,
14,40,0,1,1,1,sea
15,40,0,1,1,1,sea
14,41,0,1,1,1,sea
15,41,0,1,1,1,sea
14,40,1,1,1,1,sea
15,40,1,1,1,1,WA
14,41,1,1,1,1,sea
15,41,1,1,1,1,sea
12,42,0,2,2,2,
14,42,0,2,2,2,
12,40,2,1,1,1,sea
13,40,2,1,1,1,sea
12,41,2,1,1,1,sea
13,41,2,1,1,1,sea
12,40,3,1,1,1,sea
13,40,3,1,1,1,WA
12,41,3,1,1,1,sea
13,41,3,1,1,1,sea
14,40,2,1,1,1,WA
15,40,2,1,1,1,WA
14,41,2,1,1,1,sea
15,41,2,1,1,1,WA
14,40,3,1,1,1,WA
15,40,3,1,1,1,WA
14,41,3,1,1,1,WA
15,41,3,1,1,1,WA
12,42,2,2,2,2,
14,42,2,1,1,1,sea
15,42,2,1,1,1,sea
14,43,2,1,1,1,sea
15,43,2,1,1,1,sea
14,42,3,1,1,1,sea
15,42,3,1,1,1,WA
14,43,3,1,1,1,sea
15,43,3,1,1,1,sea
16,40,0,1,1,1,WA
17,40,0,1,1,1,WA
16,41,0,1,1,1,sea
17,41,0,1,1,1,WA
16,40,1,1,1,1,WA
17,40,1,1,1,1,WA
16,41,1,1,1,1,WA
17,41,1,1,1,1,WA
18,40,0,2,2,2,
16,42,0,1,1,1,sea
17,42,0,1,1,1,sea
16,43,0,1,1,1,sea
17,43,0,1,1,1,sea
16,42,1,1,1,1,sea
17,42,1,1,1,1,WA
16,43,1,1,1,1,sea
17,43,1,1,1,1,sea
18,42,0,1,1,1,WA
19,42,0,1,1,1,WA
18,43,0,1,1,1,sea
19,43,0,1,1,1,WA
18,42,1,1,1,1,WA
19,42,1,1,1,1,WA
18,43,1,1,1,1,WA
19,43,1,1,1,1,WA
16,40,2,2,2,2,
18,40,2,2,2,2,
16,42,2,1,1,1,WA
17,42,2,1,1,1,WA
16,43,2,1,1,1,sea
17,43,2,1,1,1,WA
16,42,3,1,1,1,WA
17,42,3,1,1,1,WA
16,43,3,1,1,1,WA
17,43,3,1,1,1,WA
18,42,2,2,2,2,
20,40,0,4,4,4,
24,40,0,1,1,1,WA
25,40,0,1,1,1,NT
24,41,0,1,1,1,WA
25,41,0,1,1,1,NT
24,40,1,1,1,1,WA
25,40,1,1,1,1,NT
24,41,1,1,1,1,WA
25,41,1,1,1,1,NT
26,40,0,2,2,2,
24,42,0,1,1,1,WA
25,42,0,1,1,1,NT
24,43,0,1,1,1,WA
25,43,0,1,1,1,NT
24,42,1,1,1,1,WA
25,42,1,1,1,1,NT
24,43,1,1,1,1,WA
25,43,1,1,1,1,NT
26,42,0,2,2,2,
24,40,2,1,1,1,WA
25,40,2,1,1,1,NT
24,41,2,1,1,1,WA
25,41,2,1,1,1,NT
24,40,3,1,1,1,WA
25,40,3,1,1,1,NT
24,41,3,1,1,1,WA
25,41,3,1,1,1,NT
26,40,2,2,2,2,
24,42,2,1,1,1,WA
25,42,2,1,1,1,NT
24,43,2,1,1,1,WA
25,43,2,1,1,1,NT
24,42,3,1,1,1,WA
25,42,3,1,1,1,NT
24,43,3,1,1,1,WA
25,43,3,1,1,1,NT
26,42,2,2,2,2,
28,40,0,4,4,4,
32,40,0,4,4,4,
36,40,0,2,2,2,
38,40,0,2,2,2,
36,42,0,2,2,2,
38,42,0,1,1,1,NT
39,42,0,1,1,1,NT
38,43,0,1,1,1,NT
39,43,0,1,1,1,sea
38,42,1,1,1,1,NT
39,42,1,1,1,1,NT
38,43,1,1,1,1,NT
39,43,1,1,1,1,NT
36,40,2,2,2,2,
38,40,2,2,2,2,
36,42,2,2,2,2,
38,42,2,2,2,2,
40,40,0,2,2,2,
42,40,0,1,1,1,QLD
43,40,0,1,1,1,sea
42,41,0,1,1,1,sea
43,41,0,1,1,1,sea
42,40,1,1,1,1,QLD
43,40,1,1,1,1,QLD
42,41,1,1,1,1,QLD
43,41,1,1,1,1,sea
40,42,0,1,1,1,sea
41,42,0,1,1,1,sea
40,43,0,1,1,1,sea
41,43,0,1,1,1,sea
40,42,1,1,1,1,QLD
41,42,1,1,1,1,QLD
40,43,1,1,1,1,sea
41,43,1,1,1,1,sea
42,42,0,2,2,2,
40,40,2,2,2,2,
42,40,2,2,2,2,
40,42,2,2,2,2,
42,42,2,1,1,1,QLD
43,42,2,1,1,1,sea
42,43,2,1,1,1,sea
43,43,2,1,1,1,sea
42,42,3,1,1,1,QLD
43,42,3,1,1,1,QLD
42,43,3,1,1,1,QLD
43,43,3,1,1,1,sea
44,40,0,1,1,1,QLD
45,40,0,1,1,1,QLD
44,41,0,1,1,1,sea
45,41,0,1,1,1,QLD
44,40,1,1,1,1,QLD
45,40,1,1,1,1,QLD
44,41,1,1,1,1,QLD
45,41,1,1,1,1,QLD
46,40,0,2,2,2,
44,42,0,1,1,1,sea
45,42,0,1,1,1,sea
44,43,0,1,1,1,sea
45,43,0,1,1,1,sea
44,42,1,1,1,1,sea
45,42,1,1,1,1,QLD
44,43,1,1,1,1,sea
45,43,1,1,1,1,sea
46,42,0,1,1,1,QLD
47,42,0,1,1,1,QLD
46,43,0,1,1,1,sea
47,43,0,1,1,1,QLD
46,42,1,1,1,1,QLD
47,42,1,1,1,1,QLD
46,43,1,1,1,1,QLD
47,43,1,1,1,1,QLD
44,40,2,2,2,2,
46,40,2,2,2,2,
44,42,2,1,1,1,QLD
45,42,2,1,1,1,QLD
44,43,2,1,1,1,sea
45,43,2,1,1,1,QLD
44,42,3,1,1,1,QLD
45,42,3,1,1,1,QLD
44,43,3,1,1,1,QLD
45,43,3,1,1,1,QLD
46,42,2,2,2,2,
48,40,0,2,2,2,
50,40,0,1,1,1,QLD
51,40,0,1,1,1,sea
50,41,0,1,1,1,sea
51,41,0,1,1,1,sea
50,40,1,1,1,1,QLD
51,40,1,1,1,1,QLD
50,41,1,1,1,1,QLD
51,41,1,1,1,1,sea
48,42,0,1,1,1,QLD
49,42,0,1,1,1,sea
48,43,0,1,1,1,sea
49,43,0,1,1,1,sea
48,42,1,1,1,1,QLD
49,42,1,1,1,1,QLD
48,43,1,1,1,1,QLD
49,43,1,1,1,1,sea
50,42,0,2,2,2,
48,40,2,2,2,2,
50,40,2,2,2,2,
48,42,2,2,2,2,
50,42,2,1,1,1,QLD
51,42,2,1,1,1,sea
50,43,2,1,1,1,sea
51,43,2,1,1,1,sea
50,42,3,1,1,1,QLD
51,42,3,1,1,1,QLD
50,43,3,1,1,1,QLD
51,43,3,1,1,1,sea
52,40,0,2,2,2,
54,40,0,2,2,2,
52,42,0,2,2,2,
54,42,0,2,2,2,
52,40,2,1,1,1,QLD
53,40,2,1,1,1,sea
52,41,2,1,1,1,sea
53,41,2,1,1,1,sea
52,40,3,1,1,1,QLD
53,40,3,1,1,1,QLD
52,41,3,1,1,1,QLD
53,41,3,1,1,1,sea
54,40,2,2,2,2,
52,42,2,2,2,2,
54,42,2,2,2,2,
56,40,0,4,4,4,
60,40,0,4,4,4,
0,44,0,4,4,4,
4,44,0,4,4,4,
8,44,0,4,4,4,
12,44,0,4,4,4,
16,44,0,2,2,2,
18,44,0,1,1,1,sea
19,44,0,1,1,1,sea
18,45,0,1,1,1,sea
19,45,0,1,1,1,sea
18,44,1,1,1,1,sea
19,44,1,1,1,1,WA
18,45,1,1,1,1,sea
19,45,1,1,1,1,sea
16,46,0,2,2,2,
18,46,0,2,2,2,
16,44,2,1,1,1,sea
17,44,2,1,1,1,sea
16,45,2,1,1,1,sea
17,45,2,1,1,1,sea
16,44,3,1,1,1,sea
17,44,3,1,1,1,WA
16,45,3,1,1,1,sea
17,45,3,1,1,1,sea
18,44,2,1,1,1,WA
19,44,2,1,1,1,WA
18,45,2,1,1,1,sea
19,45,2,1,1,1,WA
18,44,3,1,1,1,WA
19,44,3,1,1,1,WA
18,45,3,1,1,1,WA
19,45,3,1,1,1,WA
16,46,2,2,2,2,
18,46,2,1,1,1,sea
19,46,2,1,1,1,sea
18,47,2,1,1,1,sea
19,47,2,1,1,1,sea
18,46,3,1,1,1,sea
19,46,3,1,1,1,WA
18,47,3,1,1,1,sea
19,47,3,1,1,1,sea
20,44,0,1,1,1,WA
21,44,0,1,1,1,WA
20,45,0,1,1,1,sea
21,45,0,1,1,1,WA
20,44,1,1,1,1,WA
21,44,1,1,1,1,WA
20,45,1,1,1,1,WA
21,45,1,1,1,1,WA
22,44,0,1,1,1,WA
23,44,0,1,1,1,WA
22,45,0,1,1,1,WA
23,45,0,1,1,1,sea
22,44,1,1,1,1,WA
23,44,1,1,1,1,WA
22,45,1,1,1,1,WA
23,45,1,1,1,1,WA
20,46,0,1,1,1,sea
21,46,0,1,1,1,sea
20,47,0,1,1,1,sea
21,47,0,1,1,1,sea
20,46,1,1,1,1,sea
21,46,1,1,1,1,WA
20,47,1,1,1,1,sea
21,47,1,1,1,1,sea
22,46,0,1,1,1,sea
23,46,0,1,1,1,sea
22,47,0,1,1,1,sea
23,47,0,1,1,1,sea
22,46,1,1,1,1,WA
23,46,1,1,1,1,sea
22,47,1,1,1,1,sea
23,47,1,1,1,1,sea
20,44,2,2,2,2,
22,44,2,2,2,2,
20,46,2,1,1,1,WA
21,46,2,1,1,1,WA
20,47,2,1,1,1,sea
21,47,2,1,1,1,WA
20,46,3,1,1,1,WA
21,46,3,1,1,1,WA
20,47,3,1,1,1,WA
21,47,3,1,1,1,WA
22,46,2,1,1,1,WA
23,46,2,1,1,1,WA
22,47,2,1,1,1,WA
23,47,2,1,1,1,sea
22,46,3,1,1,1,WA
23,46,3,1,1,1,WA
22,47,3,1,1,1,WA
23,47,3,1,1,1,WA
24,44,0,1,1,1,WA
25,44,0,1,1,1,NT
24,45,0,1,1,1,sea
25,45,0,1,1,1,sea
24,44,1,1,1,1,WA
25,44,1,1,1,1,NT
24,45,1,1,1,1,WA
25,45,1,1,1,1,NT
26,44,0,2,2,2,
24,46,0,2,2,2,
26,46,0,1,1,1,sea
27,46,0,1,1,1,NT
26,47,0,1,1,1,sea
27,47,0,1,1,1,sea
26,46,1,1,1,1,NT
27,46,1,1,1,1,NT
26,47,1,1,1,1,sea
27,47,1,1,1,1,NT
24,44,2,1,1,1,WA
25,44,2,1,1,1,NT
24,45,2,1,1,1,WA
25,45,2,1,1,1,NT
24,44,3,1,1,1,WA
25,44,3,1,1,1,NT
24,45,3,1,1,1,WA
25,45,3,1,1,1,NT
26,44,2,2,2,2,
24,46,2,1,1,1,WA
25,46,2,1,1,1,NT
24,47,2,1,1,1,sea
25,47,2,1,1,1,sea
24,46,3,1,1,1,WA
25,46,3,1,1,1,NT
24,47,3,1,1,1,WA
25,47,3,1,1,1,NT
26,46,2,2,2,2,
28,44,0,4,4,4,
32,44,0,2,2,2,
34,44,0,2,2,2,
32,46,0,2,2,2,
34,46,0,1,1,1,NT
35,46,0,1,1,1,sea
34,47,0,1,1,1,sea
35,47,0,1,1,1,sea
34,46,1,1,1,1,NT
35,46,1,1,1,1,NT
34,47,1,1,1,1,NT
35,47,1,1,1,1,sea
32,44,2,2,2,2,
34,44,2,2,2,2,
32,46,2,2,2,2,
